GO_term	Sampletype	Value
telomere.maintenance	sample_BA_veg	-0.0307890071110251
telomere.maintenance	sample_BA_sex	0.156913784266115
telomere.maintenance	sample_sa_veg	-0.00414067663649906
telomere.maintenance	sample_sa_sex	0.0838321697815099
response.to.cold	sample_BA_veg	-0.108571362866207
response.to.cold	sample_BA_sex	-0.345101552213173
response.to.cold	sample_sa_veg	-0.175425191447212
response.to.cold	sample_sa_sex	-0.215648012375903
protein.phosphorylation	sample_BA_veg	-0.377694646365294
protein.phosphorylation	sample_BA_sex	-0.337096950556888
protein.phosphorylation	sample_sa_veg	0.0572757427747049
protein.phosphorylation	sample_sa_sex	0.182856943954113
peptidyl.prolyl.cis.trans.isomerase.activity	sample_BA_veg	0.478379646270785
peptidyl.prolyl.cis.trans.isomerase.activity	sample_BA_sex	0.399471998956145
peptidyl.prolyl.cis.trans.isomerase.activity	sample_sa_veg	0.49312202290687
peptidyl.prolyl.cis.trans.isomerase.activity	sample_sa_sex	0.297669373788709
proteasome.core.complex..alpha.subunit.complex	sample_BA_veg	0.162231960110916
proteasome.core.complex..alpha.subunit.complex	sample_BA_sex	-0.472744209253832
proteasome.core.complex..alpha.subunit.complex	sample_sa_veg	-0.0472812876602031
proteasome.core.complex..alpha.subunit.complex	sample_sa_sex	0.124190581141553
response.to.heat	sample_BA_veg	-0.0575388218038896
response.to.heat	sample_BA_sex	0.160235823811003
response.to.heat	sample_sa_veg	0.17326210777111
response.to.heat	sample_sa_sex	0.216807509388714
DNA.directed.RNA.polymerase.I.complex	sample_BA_veg	-0.0024770351388921
DNA.directed.RNA.polymerase.I.complex	sample_BA_sex	-0.0968696137819509
DNA.directed.RNA.polymerase.I.complex	sample_sa_veg	-0.28391306618751
DNA.directed.RNA.polymerase.I.complex	sample_sa_sex	-0.0743215903339888
X.de.novo..IMP.biosynthetic.process	sample_BA_veg	0.0320944600746688
X.de.novo..IMP.biosynthetic.process	sample_BA_sex	-0.334755493678814
X.de.novo..IMP.biosynthetic.process	sample_sa_veg	-0.176865884631606
X.de.novo..IMP.biosynthetic.process	sample_sa_sex	-0.00821075867926692
hyperosmotic.salinity.response	sample_BA_veg	-0.269486081564879
hyperosmotic.salinity.response	sample_BA_sex	0.474833206661147
hyperosmotic.salinity.response	sample_sa_veg	-0.0565257476384449
hyperosmotic.salinity.response	sample_sa_sex	0.36712226481686
ergosterol.biosynthetic.process	sample_BA_veg	0.40730203773759
ergosterol.biosynthetic.process	sample_BA_sex	0.185744138619946
ergosterol.biosynthetic.process	sample_sa_veg	0.143302413916621
ergosterol.biosynthetic.process	sample_sa_sex	0.582415261428554
soluble.fraction	sample_BA_veg	-0.0303713481367913
soluble.fraction	sample_BA_sex	0.0594465384009099
soluble.fraction	sample_sa_veg	-0.117400293802571
soluble.fraction	sample_sa_sex	0.00885696942318397
chromatin.remodeling	sample_BA_veg	-0.481002945027205
chromatin.remodeling	sample_BA_sex	-0.0804925295143855
chromatin.remodeling	sample_sa_veg	-0.360726330686432
chromatin.remodeling	sample_sa_sex	0.00252741906337169
mitochondrion.organization	sample_BA_veg	-0.0542760267301397
mitochondrion.organization	sample_BA_sex	0.0199137147676743
mitochondrion.organization	sample_sa_veg	0.0468352587714112
mitochondrion.organization	sample_sa_sex	0.0124967564857016
cellular.response.to.sulfur.starvation	sample_BA_veg	-0.0734439198057995
cellular.response.to.sulfur.starvation	sample_BA_sex	0.13635525525291
cellular.response.to.sulfur.starvation	sample_sa_veg	-0.296578479327463
cellular.response.to.sulfur.starvation	sample_sa_sex	0.240175612486808
reproductive.sporulation	sample_BA_veg	0.122453231118266
reproductive.sporulation	sample_BA_sex	0.410042287035632
reproductive.sporulation	sample_sa_veg	0.103989014759002
reproductive.sporulation	sample_sa_sex	0.0574444497925219
endoplasmic.reticulum.membrane	sample_BA_veg	-0.300971173910229
endoplasmic.reticulum.membrane	sample_BA_sex	0.0579306456905321
endoplasmic.reticulum.membrane	sample_sa_veg	-0.290348660923713
endoplasmic.reticulum.membrane	sample_sa_sex	0.2043155586175
proteasome.core.complex..beta.subunit.complex	sample_BA_veg	-0.241030841803846
proteasome.core.complex..beta.subunit.complex	sample_BA_sex	-0.396419379531725
proteasome.core.complex..beta.subunit.complex	sample_sa_veg	-0.189752634372548
proteasome.core.complex..beta.subunit.complex	sample_sa_sex	-0.279891030529758
