GO_term	Sampletype	Value
ubiquitin.protein.ligase.activity	sample_sa_sex	0.275770962342038
telomere.maintenance	sample_BA_veg	0.0286235158281408
telomere.maintenance	sample_BA_sex	0.102876376059049
telomere.maintenance	sample_sa_veg	-0.028526933726121
telomere.maintenance	sample_sa_sex	0.113159571926382
response.to.cold	sample_BA_veg	-0.335935517455745
response.to.cold	sample_BA_sex	-0.390641075772973
response.to.cold	sample_sa_veg	-0.386376426051258
response.to.cold	sample_sa_sex	-0.215256988143442
protein.phosphorylation	sample_BA_veg	-0.424853924355476
protein.phosphorylation	sample_BA_sex	-0.283232730698335
protein.phosphorylation	sample_sa_veg	0.0309875239610717
protein.phosphorylation	sample_sa_sex	0.0864019883610622
peptidyl.prolyl.cis.trans.isomerase.activity	sample_BA_veg	0.460357597552343
peptidyl.prolyl.cis.trans.isomerase.activity	sample_BA_sex	0.393333877279547
peptidyl.prolyl.cis.trans.isomerase.activity	sample_sa_veg	0.459233619217951
peptidyl.prolyl.cis.trans.isomerase.activity	sample_sa_sex	0.27339737185691
proteasome.core.complex..alpha.subunit.complex	sample_BA_veg	0.217782630424319
proteasome.core.complex..alpha.subunit.complex	sample_BA_sex	-0.371829599951449
proteasome.core.complex..alpha.subunit.complex	sample_sa_veg	0.039805246351706
proteasome.core.complex..alpha.subunit.complex	sample_sa_sex	0.109061218411889
response.to.heat	sample_BA_veg	-0.113781726164378
response.to.heat	sample_BA_sex	0.159220698776242
response.to.heat	sample_sa_veg	0.0792158451265298
response.to.heat	sample_sa_sex	0.114576036228814
DNA.directed.RNA.polymerase.I.complex	sample_BA_veg	-0.142540658319092
DNA.directed.RNA.polymerase.I.complex	sample_BA_sex	-0.213609638024001
DNA.directed.RNA.polymerase.I.complex	sample_sa_veg	-0.343469431795941
DNA.directed.RNA.polymerase.I.complex	sample_sa_sex	-0.128383023634463
X.de.novo..IMP.biosynthetic.process	sample_BA_veg	0.155815419400381
X.de.novo..IMP.biosynthetic.process	sample_BA_sex	-0.29714552813409
X.de.novo..IMP.biosynthetic.process	sample_sa_veg	-0.087504959289915
X.de.novo..IMP.biosynthetic.process	sample_sa_sex	0.0186851408875485
hyperosmotic.salinity.response	sample_BA_veg	-0.210609826675077
hyperosmotic.salinity.response	sample_BA_sex	0.34090409682635
hyperosmotic.salinity.response	sample_sa_veg	0.133373926681306
hyperosmotic.salinity.response	sample_sa_sex	0.119739287787429
ergosterol.biosynthetic.process	sample_BA_veg	0.459613944398573
ergosterol.biosynthetic.process	sample_BA_sex	0.192920705097862
ergosterol.biosynthetic.process	sample_sa_veg	0.19117238451349
ergosterol.biosynthetic.process	sample_sa_sex	0.478159952183578
soluble.fraction	sample_BA_veg	-0.122113251546764
soluble.fraction	sample_BA_sex	-0.111374283995868
soluble.fraction	sample_sa_veg	-0.179851696686175
soluble.fraction	sample_sa_sex	-0.146279044422178
chromatin.remodeling	sample_BA_veg	-0.609833022537558
chromatin.remodeling	sample_BA_sex	-0.162404744265343
chromatin.remodeling	sample_sa_veg	-0.58302512039125
chromatin.remodeling	sample_sa_sex	-0.0824345517439068
mitochondrion.organization	sample_BA_veg	-0.0430309965122546
mitochondrion.organization	sample_BA_sex	-0.0947503865304069
mitochondrion.organization	sample_sa_veg	0.0768039023367886
mitochondrion.organization	sample_sa_sex	-0.151838109694926
cellular.response.to.sulfur.starvation	sample_BA_veg	-0.142162485954966
cellular.response.to.sulfur.starvation	sample_BA_sex	0.0447916737819511
cellular.response.to.sulfur.starvation	sample_sa_veg	-0.327031624988826
cellular.response.to.sulfur.starvation	sample_sa_sex	-0.0857664208693614
reproductive.sporulation	sample_BA_veg	0.28983862119599
reproductive.sporulation	sample_BA_sex	0.400621585970997
reproductive.sporulation	sample_sa_veg	0.207140967369505
reproductive.sporulation	sample_sa_sex	0.146475295959751
endoplasmic.reticulum.membrane	sample_BA_veg	-0.375528218023709
endoplasmic.reticulum.membrane	sample_BA_sex	-0.0714066005307763
endoplasmic.reticulum.membrane	sample_sa_veg	-0.462049621328302
endoplasmic.reticulum.membrane	sample_sa_sex	0.0568245915605018
proteasome.core.complex..beta.subunit.complex	sample_BA_veg	-0.291644988168301
proteasome.core.complex..beta.subunit.complex	sample_BA_sex	-0.312295670362415
proteasome.core.complex..beta.subunit.complex	sample_sa_veg	-0.313068024602377
proteasome.core.complex..beta.subunit.complex	sample_sa_sex	-0.357276683537966
