"geneID" "distance" "met_veg" "met_sex"
"Ntsc6736" "Ntsc6736" 12730 0.212962962962963 0.246913580246914
"Ntsc6737" "Ntsc6737" 16209 0.256797583081571 0.18429003021148
"Ntsc6722" "Ntsc6722" 19623 0.235401459854015 0.257299270072993
"Ntsc6723" "Ntsc6723" 31455 0.205357142857143 0.205357142857143
"Ntsc6738" "Ntsc6738" 34371 0.257936507936508 0.246031746031746
"Ntsc6739" "Ntsc6739" 35954 0.309859154929577 0.23943661971831
"Ntsc6724" "Ntsc6724" 33134 0.228758169934641 0.254901960784314
"Ntsc2338" "Ntsc2338" 31185 0.252941176470588 0.258823529411765
"Ntsc6725" "Ntsc6725" 30037 0.226950354609929 0.276595744680851
"Ntsc2339" "Ntsc2339" 26536 0.222857142857143 0.22
"Ntsc2330" "Ntsc2330" 23808 0.240963855421687 0.225903614457831
"Ntsc6726" "Ntsc6726" 22228 0.236111111111111 0.305555555555556
"Ntsc2331" "Ntsc2331" 8652 0.283464566929134 0.303149606299213
"Ntsc2332" "Ntsc2332" 6195 0.197044334975369 0.216748768472906
"Ntsc6706" "Ntsc6706" 4649 0.252631578947368 0.189473684210526
"Ntsc6727" "Ntsc6727" 2293 0.228571428571429 0.29047619047619
"Ntsc6728" "Ntsc6728" 545 0.225274725274725 0.263736263736264
"Ntsc6740" "Ntsc6740" 4729 0.250883392226148 0.250883392226148
"Ntsc2340" "Ntsc2340" 220 0.243243243243243 0.283783783783784
"Ntsc6729" "Ntsc6729" 124 0.189349112426035 0.201183431952663
"Ntsc6707" "Ntsc6707" 1169 0.186666666666667 0.24
"Ntsc8059" "Ntsc8059" 0 0.263427109974425 0.304347826086957
"Ntsc2183" "Ntsc2183" 895 0.173913043478261 0.173913043478261
"Ntsc2184" "Ntsc2184" 5251 0.238709677419355 0.245161290322581
"Ntsc2185" "Ntsc2185" 7603 0.232432432432432 0.264864864864865
"Ntsc6239" "Ntsc6239" 210 0.296296296296296 0.28042328042328
"Ntsc2187" "Ntsc2187" 2298 0.19774011299435 0.214689265536723
"Ntsc6235" "Ntsc6235" 9632 0.238442822384428 0.255474452554745
"Ntsc6242" "Ntsc6242" 12000 0.231759656652361 0.296137339055794
"Ntsc6237" "Ntsc6237" 9795 0.197368421052632 0.157894736842105
"Ntsc6240" "Ntsc6240" 5480 0.219895287958115 0.225130890052356
"Ntsc2186" "Ntsc2186" 4879 0.163265306122449 0.244897959183673
"Ntsc6241" "Ntsc6241" 1850 0.256944444444444 0.215277777777778
"Ntsc6236" "Ntsc6236" 1850 0.349206349206349 0.253968253968254
"Ntsc6238" "Ntsc6238" 778 0.246105919003115 0.26791277258567
"Ntsc6243" "Ntsc6243" 7875 0.215277777777778 0.173611111111111
"Ntsc6244" "Ntsc6244" 7323 0.247723132969035 0.249544626593807
"Ntsc6245" "Ntsc6245" 1350 0.225225225225225 0.261261261261261
"Ntsc6250" "Ntsc6250" 1167 0.25 0.240384615384615
"Ntsc6249" "Ntsc6249" 3222 0.213768115942029 0.242753623188406
"Ntsc6246" "Ntsc6246" 1948 0.225806451612903 0.264516129032258
"Ntsc6254" "Ntsc6254" 614 0.149122807017544 0.210526315789474
"Ntsc6251" "Ntsc6251" 2496 0.194214876033058 0.239669421487603
"Ntsc2188" "Ntsc2188" 2496 0.263374485596708 0.279835390946502
"Ntsc6252" "Ntsc6252" 0 0.251851851851852 0.244444444444444
"Ntsc6255" "Ntsc6255" 178 0.18732782369146 0.239669421487603
"Ntsc2189" "Ntsc2189" 0 0.251282051282051 0.230769230769231
"Ntsc6256" "Ntsc6256" 504 0.149253731343284 0.17910447761194
"Ntsc6253" "Ntsc6253" 927 0.251599147121535 0.272921108742004
"Ntsc6257" "Ntsc6257" 927 0.254464285714286 0.272321428571429
"Ntsc6247" "Ntsc6247" 1363 0.311475409836066 0.262295081967213
"Ntsc6248" "Ntsc6248" 7395 0.168831168831169 0.207792207792208
"Ntsc2190" "Ntsc2190" 5105 0.221698113207547 0.25
"Ntsc2191" "Ntsc2191" 855 0.230769230769231 0.263736263736264
"Ntsc8060" "Ntsc8060" 2326 0.262879788639366 0.294583883751651
"Ntsc2192" "Ntsc2192" 2281 0.278481012658228 0.291139240506329
"Ntsc6258" "Ntsc6258" 0 0.25 0.25
"Ntsc6264" "Ntsc6264" 504 0.26 0.213333333333333
"Ntsc6260" "Ntsc6260" 504 0.198992443324937 0.267002518891688
"Ntsc6265" "Ntsc6265" 741 0.223367697594502 0.271477663230241
"Ntsc6263" "Ntsc6263" 6097 0.232283464566929 0.255905511811024
"Ntsc6259" "Ntsc6259" 21879 0.253623188405797 0.311594202898551
"Ntsc6261" "Ntsc6261" 23405 0.260869565217391 0.268115942028986
"Ntsc6262" "Ntsc6262" 25173 0.277777777777778 0.25
"Ntsc6305" "Ntsc6305" 29475 0.245341614906832 0.279503105590062
"Ntsc2193" "Ntsc2193" 33048 0.252873563218391 0.210727969348659
"Ntsc6266" "Ntsc6266" 37315 0.25981308411215 0.299065420560748
"Ntsc2194" "Ntsc2194" 43495 0.253086419753086 0.283950617283951
"Ntsc6267" "Ntsc6267" 53273 0.262857142857143 0.291428571428571
"Ntsc6268" "Ntsc6268" 58958 0.313609467455621 0.307692307692308
"Ntsc6284" "Ntsc6284" 63033 0.215613382899628 0.245353159851301
"Ntsc6306" "Ntsc6306" 50669 0.221428571428571 0.185714285714286
"Ntsc6285" "Ntsc6285" 39824 0.290441176470588 0.275735294117647
"Ntsc2206" "Ntsc2206" 37058 0.285067873303167 0.298642533936652
"Ntsc6286" "Ntsc6286" 33035 0.273809523809524 0.304761904761905
"Ntsc6318" "Ntsc6318" 29157 0.248447204968944 0.273291925465839
"Ntsc6287" "Ntsc6287" 27882 0.32258064516129 0.32258064516129
"Ntsc6319" "Ntsc6319" 11668 0.236842105263158 0.236842105263158
"Ntsc6288" "Ntsc6288" 8861 0.285714285714286 0.261904761904762
"Ntsc8061" "Ntsc8061" 4890 0.235632183908046 0.21264367816092
"Ntsc6269" "Ntsc6269" 416 0.22962962962963 0.259259259259259
"Ntsc6307" "Ntsc6307" 497 0.161676646706587 0.173652694610778
"Ntsc2199" "Ntsc2199" 6347 0.256410256410256 0.230769230769231
"Ntsc6308" "Ntsc6308" 7824 0.240506329113924 0.240506329113924
"Ntsc2195" "Ntsc2195" 910 0.254980079681275 0.239043824701195
"Ntsc6320" "Ntsc6320" 21 0.20855614973262 0.235294117647059
"Ntsc2200" "Ntsc2200" 2058 0.266666666666667 0.294444444444444
"Ntsc6289" "Ntsc6289" 3659 0.261603375527426 0.291139240506329
"Ntsc6309" "Ntsc6309" 6695 0.193158953722334 0.210261569416499
"Ntsc6321" "Ntsc6321" 4355 0.360655737704918 0.311475409836066
"Ntsc2201" "Ntsc2201" 283 0.238938053097345 0.271386430678466
"Ntsc6290" "Ntsc6290" 229 0.172757475083056 0.232558139534884
"Ntsc6310" "Ntsc6310" 12 0.25 0.333333333333333
"Ntsc6291" "Ntsc6291" 4582 0.280172413793103 0.245689655172414
"Ntsc6292" "Ntsc6292" 10431 0.268482490272374 0.264591439688716
"Ntsc6270" "Ntsc6270" 12943 0.19672131147541 0.26775956284153
"Ntsc6293" "Ntsc6293" 8892 0.266423357664234 0.27007299270073
"Ntsc6322" "Ntsc6322" 6041 0.208333333333333 0.416666666666667
"Ntsc6271" "Ntsc6271" 2427 0.262230919765166 0.268101761252446
"Ntsc6272" "Ntsc6272" 0 0.171717171717172 0.232323232323232
"Ntsc6273" "Ntsc6273" 5114 0.236363636363636 0.302272727272727
"Ntsc6311" "Ntsc6311" 1084 0.251870324189526 0.246882793017456
"Ntsc2202" "Ntsc2202" 160 0.278481012658228 0.257383966244726
"Ntsc6312" "Ntsc6312" 678 0.150943396226415 0.150943396226415
"Ntsc6294" "Ntsc6294" 102 0.256484149855908 0.296829971181556
"Ntsc6313" "Ntsc6313" 5008 0.203389830508475 0.254237288135593
"Ntsc6274" "Ntsc6274" 4986 0.264150943396226 0.226415094339623
"Ntsc6323" "Ntsc6323" 651 0.277602523659306 0.293375394321767
"Ntsc2203" "Ntsc2203" 934 0.178082191780822 0.246575342465753
"Ntsc8062" "Ntsc8062" 2474 0.212121212121212 0.181818181818182
"Ntsc6275" "Ntsc6275" 6610 0.276119402985075 0.276119402985075
"Ntsc6295" "Ntsc6295" 9218 0.204819277108434 0.257028112449799
"Ntsc8063" "Ntsc8063" 13326 0.165354330708661 0.149606299212598
"Ntsc8064" "Ntsc8064" 6998 0.211502782931354 0.285714285714286
"Ntsc6324" "Ntsc6324" 2722 0.251121076233184 0.260089686098655
"Ntsc6276" "Ntsc6276" 5072 0.26158940397351 0.254966887417219
"Ntsc6314" "Ntsc6314" 9196 0.338842975206612 0.363636363636364
"Ntsc6325" "Ntsc6325" 10294 0.313636363636364 0.3
"Ntsc6277" "Ntsc6277" 13274 0.254166666666667 0.275
"Ntsc6296" "Ntsc6296" 15169 0.447368421052632 0.236842105263158
"Ntsc6315" "Ntsc6315" 16414 0.384615384615385 0.446153846153846
"Ntsc6316" "Ntsc6316" 17462 0.253676470588235 0.316176470588235
"Ntsc2196" "Ntsc2196" 20301 0.171428571428571 0.19047619047619
"Ntsc6297" "Ntsc6297" 24686 0.222222222222222 0.268518518518519
"Ntsc2197" "Ntsc2197" 18519 0.213675213675214 0.230769230769231
"Ntsc6278" "Ntsc6278" 14837 0.308571428571429 0.325714285714286
"Ntsc8065" "Ntsc8065" 12377 0.275862068965517 0.28735632183908
"Ntsc6298" "Ntsc6298" 9682 0.233333333333333 0.25
"Ntsc6299" "Ntsc6299" 5901 0.229411764705882 0.282352941176471
"Ntsc6279" "Ntsc6279" 3356 0.258620689655172 0.254310344827586
"Ntsc2204" "Ntsc2204" 3209 0.254504504504505 0.274774774774775
"Ntsc2205" "Ntsc2205" 60 0.206521739130435 0.201086956521739
"Ntsc2198" "Ntsc2198" 350 0.177570093457944 0.177570093457944
"Ntsc6300" "Ntsc6300" 254 0.197278911564626 0.217687074829932
"Ntsc6301" "Ntsc6301" 230 0.141666666666667 0.216666666666667
"Ntsc6302" "Ntsc6302" 2037 0.211920529801325 0.245033112582781
"Ntsc6280" "Ntsc6280" 3510 0.24113475177305 0.271867612293144
"Ntsc6326" "Ntsc6326" 7562 0.232114467408585 0.235294117647059
"Ntsc6317" "Ntsc6317" 13644 0.232558139534884 0.248062015503876
"Ntsc6303" "Ntsc6303" 15740 0.297435897435897 0.302564102564103
"Ntsc6281" "Ntsc6281" 17653 0.265402843601896 0.303317535545024
"Ntsc6282" "Ntsc6282" 19871 0.230125523012552 0.221757322175732
"Ntsc6283" "Ntsc6283" 23174 0.255474452554745 0.288321167883212
"Ntsc6304" "Ntsc6304" 25955 0.238095238095238 0.26984126984127
"Ntsc2217" "Ntsc2217" 34332 0.254646840148699 0.278810408921933
"Ntsc6363" "Ntsc6363" 40152 0.205128205128205 0.194871794871795
"Ntsc6327" "Ntsc6327" 51219 0.230337078651685 0.280898876404494
"Ntsc6378" "Ntsc6378" 55658 0.262773722627737 0.277372262773723
"Ntsc6342" "Ntsc6342" 57637 0.192982456140351 0.192982456140351
"Ntsc6364" "Ntsc6364" 54248 0.282660332541568 0.251781472684086
"Ntsc6343" "Ntsc6343" 51577 0.194174757281553 0.194174757281553
"Ntsc6344" "Ntsc6344" 48541 0.247557003257329 0.254071661237785
"Ntsc6328" "Ntsc6328" 46294 0.179640718562874 0.209580838323353
"Ntsc6329" "Ntsc6329" 44226 0.240437158469945 0.251366120218579
"Ntsc6330" "Ntsc6330" 35935 0.243421052631579 0.259868421052632
"Ntsc6345" "Ntsc6345" 34179 0.255813953488372 0.27906976744186
"Ntsc6379" "Ntsc6379" 32218 0.228310502283105 0.292237442922374
"Ntsc2216" "Ntsc2216" 30461 0.297520661157025 0.322314049586777
"Ntsc6380" "Ntsc6380" 29080 0.240875912408759 0.284671532846715
"Ntsc6331" "Ntsc6331" 27607 0.222222222222222 0.252525252525253
"Ntsc6346" "Ntsc6346" 26639 0.217391304347826 0.289855072463768
"Ntsc6332" "Ntsc6332" 21292 0.241987179487179 0.262820512820513
"Ntsc6347" "Ntsc6347" 16385 0.272349272349272 0.280665280665281
"Ntsc6365" "Ntsc6365" 7032 0.259414225941423 0.274058577405858
"Ntsc6348" "Ntsc6348" 5414 0.252336448598131 0.271028037383178
"Ntsc6366" "Ntsc6366" 341 0.200836820083682 0.192468619246862
"Ntsc8066" "Ntsc8066" 692 0.221518987341772 0.274261603375527
"Ntsc6367" "Ntsc6367" 9005 0.214876033057851 0.223140495867769
"Ntsc6349" "Ntsc6349" 9207 0.231884057971014 0.256038647342995
"Ntsc6350" "Ntsc6350" 12251 0.260623229461756 0.263456090651558
"Ntsc2210" "Ntsc2210" 11151 0.264367816091954 0.28735632183908
"Ntsc6368" "Ntsc6368" 7072 0.224489795918367 0.239067055393586
"Ntsc6333" "Ntsc6333" 3067 0.212218649517685 0.221864951768489
"Ntsc2211" "Ntsc2211" 125 0.238754325259516 0.477508650519031
"Ntsc6369" "Ntsc6369" 120 0.260869565217391 0.278260869565217
"Ntsc6370" "Ntsc6370" 12077 0.213740458015267 0.217557251908397
"Ntsc2218" "Ntsc2218" 14801 0.342245989304813 0.310160427807487
"Ntsc6351" "Ntsc6351" 17181 0.215909090909091 0.267045454545455
"Ntsc2212" "Ntsc2212" 17413 NA NA
"Ntsc6371" "Ntsc6371" 19155 0.25130890052356 0.240837696335079
"Ntsc6352" "Ntsc6352" 21783 0.233333333333333 0.245833333333333
"Ntsc6334" "Ntsc6334" 28225 0.234848484848485 0.234848484848485
"Ntsc6372" "Ntsc6372" 23461 0.255430060816681 0.226759339704605
"Ntsc6353" "Ntsc6353" 22044 0.303571428571429 0.3125
"Ntsc6335" "Ntsc6335" 19658 0.227586206896552 0.282758620689655
"Ntsc6336" "Ntsc6336" 13839 0.279120879120879 0.241758241758242
"Ntsc6373" "Ntsc6373" 2089 0.267361111111111 0.291666666666667
"Ntsc6354" "Ntsc6354" 2924 0.230769230769231 0.267399267399267
"Ntsc6355" "Ntsc6355" 8733 0.271523178807947 0.264900662251656
"Ntsc2207" "Ntsc2207" 6588 0.293193717277487 0.350785340314136
"Ntsc6337" "Ntsc6337" 4199 0.25 0.232142857142857
"Ntsc6381" "Ntsc6381" 1364 0.214788732394366 0.26056338028169
"Ntsc6374" "Ntsc6374" 1650 0.2 0.252173913043478
"Ntsc6356" "Ntsc6356" 4819 0.185 0.25
"Ntsc6375" "Ntsc6375" 7382 0.191304347826087 0.217391304347826
"Ntsc2213" "Ntsc2213" 9199 0.264705882352941 0.290849673202614
"Ntsc2214" "Ntsc2214" 11147 0.31864406779661 0.298305084745763
"Ntsc6382" "Ntsc6382" 9305 0.22093023255814 0.25
"Ntsc6338" "Ntsc6338" 7312 0.255813953488372 0.288372093023256
"Ntsc6357" "Ntsc6357" 5598 0.217647058823529 0.264705882352941
"Ntsc2215" "Ntsc2215" 3133 0.236994219653179 0.23121387283237
"Ntsc6358" "Ntsc6358" 440 0.2421875 0.29296875
"Ntsc6376" "Ntsc6376" 1659 0.259541984732824 0.244274809160305
"Ntsc6339" "Ntsc6339" 4856 0.228723404255319 0.191489361702128
"Ntsc6383" "Ntsc6383" 7092 0.148148148148148 0.185185185185185
"Ntsc6340" "Ntsc6340" 8302 0.253456221198157 0.230414746543779
"Ntsc6359" "Ntsc6359" 10189 0.181818181818182 0.181818181818182
"Ntsc2208" "Ntsc2208" 11702 0.239344262295082 0.242622950819672
"Ntsc6360" "Ntsc6360" 15296 0.256410256410256 0.246794871794872
"Ntsc2209" "Ntsc2209" 15049 0.218085106382979 0.271276595744681
"Ntsc6361" "Ntsc6361" 12336 0.244897959183673 0.302040816326531
"Ntsc6377" "Ntsc6377" 11249 0.25 0.283333333333333
"Ntsc6362" "Ntsc6362" 1923 0.221052631578947 0.284210526315789
"Ntsc6341" "Ntsc6341" 1923 0.224299065420561 0.247663551401869
"Ntsc2219" "Ntsc2219" 8670 0.303370786516854 0.292134831460674
"Ntsc6385" "Ntsc6385" 26296 0.303030303030303 0.284090909090909
"Ntsc6384" "Ntsc6384" 31051 0.263392857142857 0.254464285714286
"Ntsc6386" "Ntsc6386" 34575 0.193548387096774 0.182795698924731
"Ntsc6400" "Ntsc6400" 35367 0.5 0.5
"Ntsc2222" "Ntsc2222" 38932 0.298387096774194 0.290322580645161
"Ntsc6411" "Ntsc6411" 42368 0.261208576998051 0.257309941520468
"Ntsc2221" "Ntsc2221" 49081 0.273148148148148 0.282407407407407
"Ntsc6412" "Ntsc6412" 51887 0.29746835443038 0.278481012658228
"Ntsc6387" "Ntsc6387" 54532 0.247252747252747 0.28021978021978
"Ntsc8067" "Ntsc8067" 60545 0.223958333333333 0.258680555555556
"Ntsc6388" "Ntsc6388" 66090 0.233009708737864 0.320388349514563
"Ntsc6389" "Ntsc6389" 67694 0.25 0.1875
"Ntsc6390" "Ntsc6390" 84776 0.227272727272727 0.210743801652893
"Ntsc6413" "Ntsc6413" 85442 0.243144424131627 0.274223034734918
"Ntsc6401" "Ntsc6401" 81168 0.262686567164179 0.256716417910448
"Ntsc6391" "Ntsc6391" 78921 0.207547169811321 0.207547169811321
"Ntsc6402" "Ntsc6402" 75250 0.265734265734266 0.261072261072261
"Ntsc2223" "Ntsc2223" 73621 0.172932330827068 0.225563909774436
"Ntsc6403" "Ntsc6403" 71854 0.21259842519685 0.291338582677165
"Ntsc6392" "Ntsc6392" 67414 0.232142857142857 0.227678571428571
"Ntsc6410" "Ntsc6410" 63764 0.247311827956989 0.268817204301075
"Ntsc6404" "Ntsc6404" 61881 0.222222222222222 0.246031746031746
"Ntsc6393" "Ntsc6393" 58493 0.26 0.273333333333333
"Ntsc6405" "Ntsc6405" 55369 0.248387096774194 0.261290322580645
"Ntsc6394" "Ntsc6394" 53212 0.219298245614035 0.289473684210526
"Ntsc2224" "Ntsc2224" 46844 0.277027027027027 0.280405405405405
"Ntsc2220" "Ntsc2220" 42232 0.275862068965517 0.258620689655172
"Ntsc6406" "Ntsc6406" 39107 0.222222222222222 0.262345679012346
"Ntsc6414" "Ntsc6414" 34485 0.218232044198895 0.312154696132597
"Ntsc6415" "Ntsc6415" 29566 0.249077490774908 0.265682656826568
"Ntsc2225" "Ntsc2225" 27463 0.339285714285714 0.321428571428571
"Ntsc6407" "Ntsc6407" 24351 0.285714285714286 0.261904761904762
"Ntsc6396" "Ntsc6396" 8213 0.28021978021978 0.252747252747253
"Ntsc6416" "Ntsc6416" 6216 0.288888888888889 0.281481481481481
"Ntsc6408" "Ntsc6408" 4095 0.2 0.184
"Ntsc6409" "Ntsc6409" 2495 0.290502793296089 0.279329608938547
"Ntsc6417" "Ntsc6417" 120 0.27734375 0.2734375
"Ntsc6397" "Ntsc6397" 1094 0.236641221374046 0.25
"Ntsc8068" "Ntsc8068" 193 0.245810055865922 0.279329608938547
"Ntsc6398" "Ntsc6398" 0 0.29616724738676 0.29616724738676
"Ntsc6399" "Ntsc6399" 756 0.276543209876543 0.219753086419753
"Ntsc2226" "Ntsc2226" 15431 0.25 0.209016393442623
"Ntsc6450" "Ntsc6450" 18397 0.275675675675676 0.194594594594595
"Ntsc6451" "Ntsc6451" 22531 0.231372549019608 0.215686274509804
"Ntsc6428" "Ntsc6428" 19221 0.232283464566929 0.283464566929134
"Ntsc6442" "Ntsc6442" 11302 0.294117647058824 0.320855614973262
"Ntsc6452" "Ntsc6452" 6393 0.285266457680251 0.235109717868339
"Ntsc6429" "Ntsc6429" 3243 0.275409836065574 0.262295081967213
"Ntsc6443" "Ntsc6443" 149 0.246753246753247 0.264069264069264
"Ntsc6430" "Ntsc6430" 0 0.277873070325901 0.327615780445969
"Ntsc6444" "Ntsc6444" 7117 0.210526315789474 0.25
"Ntsc6418" "Ntsc6418" 10345 0.135294117647059 0.176470588235294
"Ntsc6431" "Ntsc6431" 9154 0.313131313131313 0.343434343434343
"Ntsc2231" "Ntsc2231" 5749 0.246305418719212 0.236453201970443
"Ntsc6419" "Ntsc6419" 1338 0.252983293556086 0.293556085918854
"Ntsc6432" "Ntsc6432" 1338 0.226457399103139 0.262331838565022
"Ntsc6420" "Ntsc6420" 1640 0.276859504132231 0.31404958677686
"Ntsc6421" "Ntsc6421" 5644 0.223684210526316 0.230263157894737
"Ntsc6422" "Ntsc6422" 5219 0.257790368271955 0.277620396600567
"Ntsc6433" "Ntsc6433" 1757 0.258241758241758 0.252747252747253
"Ntsc6434" "Ntsc6434" 0 0.201298701298701 0.233766233766234
"Ntsc2227" "Ntsc2227" 189 0.24390243902439 0.268292682926829
"Ntsc6435" "Ntsc6435" 1410 0.274193548387097 0.325806451612903
"Ntsc6423" "Ntsc6423" 6029 0.222222222222222 0.222222222222222
"Ntsc6436" "Ntsc6436" 7642 0.268965517241379 0.275862068965517
"Ntsc6424" "Ntsc6424" 14563 0.244343891402715 0.217194570135747
"Ntsc6437" "Ntsc6437" 16377 0.304721030042918 0.266094420600858
"Ntsc6425" "Ntsc6425" 22252 0.276315789473684 0.263157894736842
"Ntsc6453" "Ntsc6453" 36217 0.247524752475248 0.29042904290429
"Ntsc6454" "Ntsc6454" 39506 0.225225225225225 0.252252252252252
"Ntsc6438" "Ntsc6438" 44871 0.245283018867925 0.238993710691824
"Ntsc6455" "Ntsc6455" 46751 0.23869801084991 0.249547920433996
"Ntsc6439" "Ntsc6439" 51899 0.237704918032787 0.245901639344262
"Ntsc8071" "Ntsc8071" 48552 0.236559139784946 0.274193548387097
"Ntsc8069" "Ntsc8069" 45927 0.246376811594203 0.231884057971014
"Ntsc6445" "Ntsc6445" 42591 0.280172413793103 0.275862068965517
"Ntsc2232" "Ntsc2232" 39602 0.253378378378378 0.256756756756757
"Ntsc6446" "Ntsc6446" 38251 0.276119402985075 0.238805970149254
"Ntsc6447" "Ntsc6447" 35799 0.232394366197183 0.28169014084507
"Ntsc8070" "Ntsc8070" 30059 0.266384778012685 0.247357293868922
"Ntsc2233" "Ntsc2233" 29923 0.333333333333333 0.5
"Ntsc2228" "Ntsc2228" 25577 0.272206303724928 0.30945558739255
"Ntsc6448" "Ntsc6448" 22788 0.205263157894737 0.184210526315789
"Ntsc6456" "Ntsc6456" 19122 0.256521739130435 0.256521739130435
"Ntsc6426" "Ntsc6426" 14483 0.225352112676056 0.204225352112676
"Ntsc6449" "Ntsc6449" 3356 0.253418413855971 0.257976298997265
"Ntsc2229" "Ntsc2229" 9421 0.240458015267176 0.267175572519084
"Ntsc6440" "Ntsc6440" 9779 0.27827380952381 0.303571428571429
"Ntsc2230" "Ntsc2230" 7364 0.263157894736842 0.299595141700405
"Ntsc6427" "Ntsc6427" 6057 0.302325581395349 0.244186046511628
"Ntsc6441" "Ntsc6441" 4482 0.245283018867925 0.19811320754717
"Ntsc6457" "Ntsc6457" 1638 0.21969696969697 0.234848484848485
"Ntsc6458" "Ntsc6458" 5067 0.242744063324538 0.277044854881267
"Ntsc6459" "Ntsc6459" 2412 0.204819277108434 0.180722891566265
"Ntsc6495" "Ntsc6495" 3130 0.277777777777778 0.296296296296296
"Ntsc6468" "Ntsc6468" 12410 0.214285714285714 0.262987012987013
"Ntsc2243" "Ntsc2243" 16474 0.191666666666667 0.216666666666667
"Ntsc6469" "Ntsc6469" 21820 0.0925925925925926 0.148148148148148
"Ntsc6470" "Ntsc6470" 15746 0.263610315186246 0.249283667621777
"Ntsc6471" "Ntsc6471" 13699 0.181818181818182 0.257575757575758
"Ntsc6482" "Ntsc6482" 2597 0.236725663716814 0.274336283185841
"Ntsc6483" "Ntsc6483" 921 0.223076923076923 0.215384615384615
"Ntsc6496" "Ntsc6496" 4581 0.246753246753247 0.256493506493506
"Ntsc6484" "Ntsc6484" 7246 0.252577319587629 0.211340206185567
"Ntsc6498" "Ntsc6498" 9466 0.285714285714286 0.244047619047619
"Ntsc6485" "Ntsc6485" 12801 0.15527950310559 0.204968944099379
"Ntsc6472" "Ntsc6472" 14393 0.282894736842105 0.276315789473684
"Ntsc2244" "Ntsc2244" 13497 0.251612903225806 0.2
"Ntsc2250" "Ntsc2250" 4379 0.253150057273769 0.255441008018328
"Ntsc6486" "Ntsc6486" 2359 0.26457399103139 0.26457399103139
"Ntsc6473" "Ntsc6473" 109 0.253333333333333 0.253333333333333
"Ntsc2238" "Ntsc2238" 109 0.0857142857142857 0.228571428571429
"Ntsc6474" "Ntsc6474" 2146 0.292592592592593 0.240740740740741
"Ntsc6475" "Ntsc6475" 6480 0.1875 0.266447368421053
"Ntsc2245" "Ntsc2245" 13794 0.268206039076377 0.282415630550622
"Ntsc6476" "Ntsc6476" 9655 0.270742358078603 0.248908296943231
"Ntsc2246" "Ntsc2246" 7806 0.236111111111111 0.229166666666667
"Ntsc2247" "Ntsc2247" 4381 0.259259259259259 0.259259259259259
"Ntsc6499" "Ntsc6499" 2133 0.302752293577982 0.307339449541284
"Ntsc2239" "Ntsc2239" 2133 0.138339920948617 0.162055335968379
"Ntsc6477" "Ntsc6477" 3198 0.253731343283582 0.238805970149254
"Ntsc6487" "Ntsc6487" 4702 0.265714285714286 0.274285714285714
"Ntsc2240" "Ntsc2240" 9124 0.270440251572327 0.308176100628931
"Ntsc2248" "Ntsc2248" 9850 0.275229357798165 0.299694189602446
"Ntsc6478" "Ntsc6478" 4651 0.270321361058601 0.258979206049149
"Ntsc2249" "Ntsc2249" 3080 0.330188679245283 0.254716981132075
"Ntsc6500" "Ntsc6500" 669 0.218543046357616 0.211920529801325
"Ntsc8072" "Ntsc8072" 0 0.229007633587786 0.305343511450382
"Ntsc6488" "Ntsc6488" 0 0.235668789808917 0.248407643312102
"Ntsc6501" "Ntsc6501" 3859 0.22877358490566 0.240566037735849
"Ntsc8073" "Ntsc8073" 8325 0.197802197802198 0.21978021978022
"Ntsc6489" "Ntsc6489" 5339 0.250996015936255 0.298804780876494
"Ntsc6490" "Ntsc6490" 1033 0.25974025974026 0.279220779220779
"Ntsc6479" "Ntsc6479" 8573 0.273809523809524 0.238095238095238
"Ntsc6491" "Ntsc6491" 9822 0.267190569744597 0.31041257367387
"Ntsc2241" "Ntsc2241" 15216 0.267045454545455 0.272727272727273
"Ntsc2242" "Ntsc2242" 18315 0.273333333333333 0.273333333333333
"Ntsc6480" "Ntsc6480" 19411 0.251207729468599 0.198067632850242
"Ntsc6492" "Ntsc6492" 13380 0.179487179487179 0.256410256410256
"Ntsc6497" "Ntsc6497" 11163 0.245714285714286 0.257142857142857
"Ntsc6493" "Ntsc6493" 7550 0.279475982532751 0.301310043668122
"Ntsc6481" "Ntsc6481" 4982 0.191304347826087 0.182608695652174
"Ntsc6494" "Ntsc6494" 4982 0.216911764705882 0.227941176470588
"Ntsc6508" "Ntsc6508" 4967 0.240425531914894 0.248936170212766
"Ntsc2251" "Ntsc2251" 3858 0.272727272727273 0.318181818181818
"Ntsc6509" "Ntsc6509" 401 0.234299516908213 0.297101449275362
"Ntsc6520" "Ntsc6520" 539 0.260340632603406 0.309002433090024
"Ntsc8078" "Ntsc8078" 3459 0.236714975845411 0.243961352657005
"Ntsc6522" "Ntsc6522" 136 0.27536231884058 0.265700483091787
"Ntsc2253" "Ntsc2253" 136 0.299270072992701 0.277372262773723
"Ntsc2254" "Ntsc2254" 862 0.282051282051282 0.245421245421245
"Ntsc8074" "Ntsc8074" 5834 0.276595744680851 0.234042553191489
"Ntsc6502" "Ntsc6502" 9820 0.180094786729858 0.213270142180095
"Ntsc2255" "Ntsc2255" 13689 0.238505747126437 0.229885057471264
"Ntsc6523" "Ntsc6523" 18502 0.243654822335025 0.230964467005076
"Ntsc6510" "Ntsc6510" 16068 0.204678362573099 0.251461988304094
"Ntsc6524" "Ntsc6524" 13567 0.293478260869565 0.298913043478261
"Ntsc8075" "Ntsc8075" 6784 0.200657894736842 0.246710526315789
